HOOD_158,NEIGHBOURHOOD_158,DIVISION,OCC_YEAR,OCC_MONTH,OCC_DOW,OCC_HOUR,DEATH,INJURIES,POPULATION,ONE_PARENT_FAMILY_RATIO,PART_TIME_WORKER_PERCENTAGE,ABOVE_POSTSECONDARY_PERCENTAGE,MEDIAN_HOUSEHOLD_INCOME,OCC_TIME_RANGE_Afternoon,OCC_TIME_RANGE_Evening,OCC_TIME_RANGE_Morning,OCC_TIME_RANGE_Night
21,Humber Summit,D31,2016,7,4,19,0,0,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2016,11,4,23,0,1,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2016,11,7,22,0,0,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2016,11,7,22,0,0,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2016,4,5,22,0,0,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2016,10,7,15,0,0,12194,450,0.611,0.4355,78750.5,True,False,False,False
21,Humber Summit,D31,2017,11,1,20,0,1,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2017,1,1,0,1,0,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2017,10,6,21,1,0,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2017,3,7,4,0,0,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2017,1,7,3,0,1,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2017,6,6,11,0,1,12194,450,0.611,0.4355,78750.5,False,False,True,False
21,Humber Summit,D31,2017,8,4,22,0,0,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2017,1,5,1,0,0,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2017,1,7,4,0,0,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2018,9,7,4,0,0,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2018,3,6,17,0,1,12194,450,0.611,0.4355,78750.5,True,False,False,False
21,Humber Summit,D31,2018,1,1,0,0,0,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2018,11,5,19,0,0,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2018,7,3,11,1,0,12194,450,0.611,0.4355,78750.5,False,False,True,False
21,Humber Summit,D31,2019,8,7,6,0,0,12194,450,0.611,0.4355,78750.5,False,False,True,False
21,Humber Summit,D31,2019,12,6,18,1,2,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2019,3,4,23,0,0,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2019,8,1,4,0,0,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2019,11,5,0,0,1,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2019,8,7,5,1,0,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2019,5,5,1,1,0,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2019,12,4,10,0,1,12194,450,0.611,0.4355,78750.5,False,False,True,False
21,Humber Summit,D31,2019,7,1,4,0,0,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2020,3,2,23,0,0,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2020,2,6,15,0,0,12194,450,0.611,0.4355,78750.5,True,False,False,False
21,Humber Summit,D31,2020,10,5,16,0,0,12194,450,0.611,0.4355,78750.5,True,False,False,False
21,Humber Summit,D31,2020,6,6,21,0,0,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2020,8,5,17,0,1,12194,450,0.611,0.4355,78750.5,True,False,False,False
21,Humber Summit,D31,2021,1,7,17,1,0,12194,450,0.611,0.4355,78750.5,True,False,False,False
21,Humber Summit,D31,2021,1,4,18,0,0,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2021,1,6,12,0,0,12194,450,0.611,0.4355,78750.5,True,False,False,False
21,Humber Summit,D31,2021,6,5,18,0,0,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2022,6,3,2,0,0,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2022,4,6,0,0,0,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2022,5,5,23,0,0,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2022,5,7,0,0,0,12194,450,0.611,0.4355,78750.5,False,False,False,True
21,Humber Summit,D31,2022,5,1,22,0,1,12194,450,0.611,0.4355,78750.5,False,True,False,False
21,Humber Summit,D31,2022,9,2,14,0,1,12194,450,0.611,0.4355,78750.5,True,False,False,False
21,Humber Summit,D23,2022,2,6,17,0,0,12194,450,0.611,0.4355,78750.5,True,False,False,False
65,Greenwood-Coxwell,D55,2005,11,5,21,0,0,14146,200,0.43,0.6955,102500.5,False,True,False,False
65,Greenwood-Coxwell,D55,2007,7,1,0,0,1,14146,200,0.43,0.6955,102500.5,False,False,False,True
65,Greenwood-Coxwell,D55,2009,11,7,23,0,0,14146,200,0.43,0.6955,102500.5,False,True,False,False
65,Greenwood-Coxwell,D55,2009,7,2,20,0,0,14146,200,0.43,0.6955,102500.5,False,True,False,False
65,Greenwood-Coxwell,D55,2013,1,4,19,0,1,14146,200,0.43,0.6955,102500.5,False,True,False,False
65,Greenwood-Coxwell,D55,2014,5,6,20,1,3,14146,200,0.43,0.6955,102500.5,False,True,False,False
65,Greenwood-Coxwell,D55,2014,4,6,23,0,1,14146,200,0.43,0.6955,102500.5,False,True,False,False
65,Greenwood-Coxwell,D55,2015,10,1,15,0,1,14146,200,0.43,0.6955,102500.5,True,False,False,False
65,Greenwood-Coxwell,D55,2016,12,5,1,0,1,14146,200,0.43,0.6955,102500.5,False,False,False,True
65,Greenwood-Coxwell,D55,2017,12,7,6,0,0,14146,200,0.43,0.6955,102500.5,False,False,True,False
65,Greenwood-Coxwell,D55,2019,11,4,4,0,1,14146,200,0.43,0.6955,102500.5,False,False,False,True
65,Greenwood-Coxwell,D55,2019,11,4,3,0,0,14146,200,0.43,0.6955,102500.5,False,False,False,True
65,Greenwood-Coxwell,D55,2019,7,3,0,0,0,14146,200,0.43,0.6955,102500.5,False,False,False,True
65,Greenwood-Coxwell,D55,2019,10,3,23,0,0,14146,200,0.43,0.6955,102500.5,False,True,False,False
65,Greenwood-Coxwell,D55,2019,1,5,2,0,1,14146,200,0.43,0.6955,102500.5,False,False,False,True
65,Greenwood-Coxwell,D55,2020,5,7,23,0,0,14146,200,0.43,0.6955,102500.5,False,True,False,False
65,Greenwood-Coxwell,D55,2020,10,2,5,0,0,14146,200,0.43,0.6955,102500.5,False,False,False,True
65,Greenwood-Coxwell,D55,2021,7,1,22,0,2,14146,200,0.43,0.6955,102500.5,False,True,False,False
65,Greenwood-Coxwell,D55,2021,7,5,19,0,0,14146,200,0.43,0.6955,102500.5,False,True,False,False
65,Greenwood-Coxwell,D55,2022,3,4,18,0,0,14146,200,0.43,0.6955,102500.5,False,True,False,False
122,Birchcliffe-Cliffside,D41,2005,4,3,0,1,0,23115,315,0.43,0.7865,102500.5,False,False,False,True
122,Birchcliffe-Cliffside,D41,2006,1,5,0,0,0,23115,315,0.43,0.7865,102500.5,False,False,False,True
122,Birchcliffe-Cliffside,D41,2008,10,4,19,0,0,23115,315,0.43,0.7865,102500.5,False,True,False,False
122,Birchcliffe-Cliffside,D41,2013,12,6,21,0,1,23115,315,0.43,0.7865,102500.5,False,True,False,False
122,Birchcliffe-Cliffside,D41,2019,8,5,22,0,0,23115,315,0.43,0.7865,102500.5,False,True,False,False
122,Birchcliffe-Cliffside,D41,2019,10,4,17,0,0,23115,315,0.43,0.7865,102500.5,True,False,False,False
122,Birchcliffe-Cliffside,D41,2021,12,2,21,0,0,23115,315,0.43,0.7865,102500.5,False,True,False,False
11,Eringate-Centennial-West Deane,D22,2005,5,4,19,0,1,18501,315,0.479,0.7865,102500.5,False,True,False,False
11,Eringate-Centennial-West Deane,D22,2007,9,6,19,0,1,18501,315,0.479,0.7865,102500.5,False,True,False,False
11,Eringate-Centennial-West Deane,D22,2009,2,5,13,0,1,18501,315,0.479,0.7865,102500.5,True,False,False,False
11,Eringate-Centennial-West Deane,D22,2009,2,6,19,0,0,18501,315,0.479,0.7865,102500.5,False,True,False,False
11,Eringate-Centennial-West Deane,D22,2011,4,7,3,0,1,18501,315,0.479,0.7865,102500.5,False,False,False,True
11,Eringate-Centennial-West Deane,D22,2012,4,3,13,0,0,18501,315,0.479,0.7865,102500.5,True,False,False,False
11,Eringate-Centennial-West Deane,D22,2013,5,4,12,0,0,18501,315,0.479,0.7865,102500.5,True,False,False,False
11,Eringate-Centennial-West Deane,D22,2015,1,7,23,0,1,18501,315,0.479,0.7865,102500.5,False,True,False,False
11,Eringate-Centennial-West Deane,D22,2015,2,7,0,0,0,18501,315,0.479,0.7865,102500.5,False,False,False,True
11,Eringate-Centennial-West Deane,D22,2015,10,7,14,0,0,18501,315,0.479,0.7865,102500.5,True,False,False,False
11,Eringate-Centennial-West Deane,D22,2015,4,5,3,0,0,18501,315,0.479,0.7865,102500.5,False,False,False,True
11,Eringate-Centennial-West Deane,D22,2016,9,6,23,0,1,18501,315,0.479,0.7865,102500.5,False,True,False,False
11,Eringate-Centennial-West Deane,D22,2016,10,6,1,0,2,18501,315,0.479,0.7865,102500.5,False,False,False,True
11,Eringate-Centennial-West Deane,D22,2016,2,2,0,0,0,18501,315,0.479,0.7865,102500.5,False,False,False,True
11,Eringate-Centennial-West Deane,D22,2017,8,4,6,0,1,18501,315,0.479,0.7865,102500.5,False,False,True,False
11,Eringate-Centennial-West Deane,D22,2018,10,2,20,0,0,18501,315,0.479,0.7865,102500.5,False,True,False,False
11,Eringate-Centennial-West Deane,D22,2018,1,5,0,2,2,18501,315,0.479,0.7865,102500.5,False,False,False,True
11,Eringate-Centennial-West Deane,D22,2018,12,2,0,0,0,18501,315,0.479,0.7865,102500.5,False,False,False,True
11,Eringate-Centennial-West Deane,D22,2019,3,2,15,0,0,18501,315,0.479,0.7865,102500.5,True,False,False,False
11,Eringate-Centennial-West Deane,D22,2019,1,1,22,0,0,18501,315,0.479,0.7865,102500.5,False,True,False,False
11,Eringate-Centennial-West Deane,D22,2020,8,7,5,0,0,18501,315,0.479,0.7865,102500.5,False,False,False,True
11,Eringate-Centennial-West Deane,D22,2020,3,2,1,0,0,18501,315,0.479,0.7865,102500.5,False,False,False,True
11,Eringate-Centennial-West Deane,D22,2020,7,3,18,0,0,18501,315,0.479,0.7865,102500.5,False,True,False,False
11,Eringate-Centennial-West Deane,D22,2020,4,6,17,0,0,18501,315,0.479,0.7865,102500.5,True,False,False,False
11,Eringate-Centennial-West Deane,D22,2021,8,4,0,0,0,18501,315,0.479,0.7865,102500.5,False,False,False,True
11,Eringate-Centennial-West Deane,D22,2022,5,1,23,0,0,18501,315,0.479,0.7865,102500.5,False,True,False,False
159,Etobicoke City Centre,D22,2005,11,3,18,0,1,23757,200,0.351,0.7865,102500.5,False,True,False,False
159,Etobicoke City Centre,D22,2007,10,6,20,0,1,23757,200,0.351,0.7865,102500.5,False,True,False,False
159,Etobicoke City Centre,D22,2007,10,6,20,1,0,23757,200,0.351,0.7865,102500.5,False,True,False,False
159,Etobicoke City Centre,D22,2010,11,4,3,0,0,23757,200,0.351,0.7865,102500.5,False,False,False,True
159,Etobicoke City Centre,D22,2010,8,6,21,1,0,23757,200,0.351,0.7865,102500.5,False,True,False,False
159,Etobicoke City Centre,D22,2011,4,2,18,0,1,23757,200,0.351,0.7865,102500.5,False,True,False,False
159,Etobicoke City Centre,D22,2012,3,1,19,0,1,23757,200,0.351,0.7865,102500.5,False,True,False,False
159,Etobicoke City Centre,D22,2014,8,5,9,0,0,23757,200,0.351,0.7865,102500.5,False,False,True,False
159,Etobicoke City Centre,D22,2014,2,5,3,0,0,23757,200,0.351,0.7865,102500.5,False,False,False,True
159,Etobicoke City Centre,D22,2015,9,5,16,0,0,23757,200,0.351,0.7865,102500.5,True,False,False,False
159,Etobicoke City Centre,D22,2016,4,3,12,0,1,23757,200,0.351,0.7865,102500.5,True,False,False,False
159,Etobicoke City Centre,D22,2016,1,6,22,0,0,23757,200,0.351,0.7865,102500.5,False,True,False,False
159,Etobicoke City Centre,D22,2016,7,6,21,0,1,23757,200,0.351,0.7865,102500.5,False,True,False,False
159,Etobicoke City Centre,D22,2017,7,6,4,0,1,23757,200,0.351,0.7865,102500.5,False,False,False,True
159,Etobicoke City Centre,D22,2017,12,1,23,0,0,23757,200,0.351,0.7865,102500.5,False,True,False,False
159,Etobicoke City Centre,D22,2017,8,3,19,0,1,23757,200,0.351,0.7865,102500.5,False,True,False,False
159,Etobicoke City Centre,D22,2018,10,1,2,0,0,23757,200,0.351,0.7865,102500.5,False,False,False,True
159,Etobicoke City Centre,D22,2019,11,1,12,1,0,23757,200,0.351,0.7865,102500.5,True,False,False,False
159,Etobicoke City Centre,D22,2019,10,2,18,0,0,23757,200,0.351,0.7865,102500.5,False,True,False,False
159,Etobicoke City Centre,D22,2020,2,2,2,0,0,23757,200,0.351,0.7865,102500.5,False,False,False,True
159,Etobicoke City Centre,D22,2020,5,2,1,0,1,23757,200,0.351,0.7865,102500.5,False,False,False,True
159,Etobicoke City Centre,D22,2020,3,1,22,0,1,23757,200,0.351,0.7865,102500.5,False,True,False,False
159,Etobicoke City Centre,D22,2021,8,1,1,0,0,23757,200,0.351,0.7865,102500.5,False,False,False,True
159,Etobicoke City Centre,D22,2021,8,5,14,0,0,23757,200,0.351,0.7865,102500.5,True,False,False,False
159,Etobicoke City Centre,D22,2021,8,7,5,0,1,23757,200,0.351,0.7865,102500.5,False,False,False,True
159,Etobicoke City Centre,D22,2022,8,7,0,0,2,23757,200,0.351,0.7865,102500.5,False,False,False,True
159,Etobicoke City Centre,D22,2022,1,5,22,0,1,23757,200,0.351,0.7865,102500.5,False,True,False,False
71,Cabbagetown-South St.James Town,D51,2005,8,1,3,1,0,11205,72,0.5285,0.8846,54350.0,False,False,False,True
71,Cabbagetown-South St.James Town,D51,2005,4,7,23,0,1,11205,72,0.5285,0.8846,54350.0,False,True,False,False
71,Cabbagetown-South St.James Town,D51,2007,4,2,17,1,0,11205,72,0.5285,0.8846,54350.0,True,False,False,False
71,Cabbagetown-South St.James Town,D51,2008,6,2,11,0,1,11205,72,0.5285,0.8846,54350.0,False,False,True,False
71,Cabbagetown-South St.James Town,D51,2012,12,6,3,0,0,11205,72,0.5285,0.8846,54350.0,False,False,False,True
71,Cabbagetown-South St.James Town,D51,2013,3,4,23,1,0,11205,72,0.5285,0.8846,54350.0,False,True,False,False
71,Cabbagetown-South St.James Town,D51,2014,4,5,0,1,1,11205,72,0.5285,0.8846,54350.0,False,False,False,True
71,Cabbagetown-South St.James Town,D51,2015,11,4,18,0,1,11205,72,0.5285,0.8846,54350.0,False,True,False,False
71,Cabbagetown-South St.James Town,D51,2017,4,4,21,0,0,11205,72,0.5285,0.8846,54350.0,False,True,False,False
71,Cabbagetown-South St.James Town,D51,2018,8,2,23,0,1,11205,72,0.5285,0.8846,54350.0,False,True,False,False
71,Cabbagetown-South St.James Town,D51,2019,5,5,22,0,1,11205,72,0.5285,0.8846,54350.0,False,True,False,False
71,Cabbagetown-South St.James Town,D51,2019,7,3,22,0,0,11205,72,0.5285,0.8846,54350.0,False,True,False,False
162,West Queen West,D14,2005,8,3,21,0,1,16835,200,0.611,0.7865,54350.0,False,True,False,False
162,West Queen West,D14,2005,1,5,21,2,0,16835,200,0.611,0.7865,54350.0,False,True,False,False
162,West Queen West,D14,2008,6,5,0,2,0,16835,200,0.611,0.7865,54350.0,False,False,False,True
162,West Queen West,D14,2011,10,7,23,0,2,16835,200,0.611,0.7865,54350.0,False,True,False,False
162,West Queen West,D14,2011,10,2,3,0,0,16835,200,0.611,0.7865,54350.0,False,False,False,True
162,West Queen West,D14,2011,1,3,0,0,0,16835,200,0.611,0.7865,54350.0,False,False,False,True
162,West Queen West,D14,2015,4,2,4,0,1,16835,200,0.611,0.7865,54350.0,False,False,False,True
162,West Queen West,D14,2015,3,6,23,0,0,16835,200,0.611,0.7865,54350.0,False,True,False,False
162,West Queen West,D14,2016,1,7,2,0,2,16835,200,0.611,0.7865,54350.0,False,False,False,True
162,West Queen West,D14,2016,2,7,2,0,0,16835,200,0.611,0.7865,54350.0,False,False,False,True
162,West Queen West,D14,2016,8,7,12,1,0,16835,200,0.611,0.7865,54350.0,True,False,False,False
162,West Queen West,D14,2017,8,3,7,0,0,16835,200,0.611,0.7865,54350.0,False,False,True,False
162,West Queen West,D14,2018,12,6,2,0,1,16835,200,0.611,0.7865,54350.0,False,False,False,True
162,West Queen West,D14,2019,11,6,1,0,1,16835,200,0.611,0.7865,54350.0,False,False,False,True
162,West Queen West,D14,2021,11,7,3,0,1,16835,200,0.611,0.7865,54350.0,False,False,False,True
7,Willowridge-Martingrove-Richview,D23,2005,5,5,0,0,1,22456,72,0.43,0.7865,78750.5,False,False,False,True
7,Willowridge-Martingrove-Richview,D23,2005,3,4,16,0,1,22456,72,0.43,0.7865,78750.5,True,False,False,False
7,Willowridge-Martingrove-Richview,D23,2006,6,1,23,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2007,6,7,15,0,0,22456,72,0.43,0.7865,78750.5,True,False,False,False
7,Willowridge-Martingrove-Richview,D33,2007,11,4,22,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2010,9,3,6,0,1,22456,72,0.43,0.7865,78750.5,False,False,True,False
7,Willowridge-Martingrove-Richview,D23,2010,9,7,13,0,0,22456,72,0.43,0.7865,78750.5,True,False,False,False
7,Willowridge-Martingrove-Richview,D23,2013,9,2,0,1,0,22456,72,0.43,0.7865,78750.5,False,False,False,True
7,Willowridge-Martingrove-Richview,D23,2014,10,7,13,0,1,22456,72,0.43,0.7865,78750.5,True,False,False,False
7,Willowridge-Martingrove-Richview,D23,2014,6,4,2,0,0,22456,72,0.43,0.7865,78750.5,False,False,False,True
7,Willowridge-Martingrove-Richview,D23,2015,3,6,2,0,0,22456,72,0.43,0.7865,78750.5,False,False,False,True
7,Willowridge-Martingrove-Richview,D23,2015,2,6,20,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2016,9,2,2,0,0,22456,72,0.43,0.7865,78750.5,False,False,False,True
7,Willowridge-Martingrove-Richview,D23,2016,1,4,23,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2016,9,4,2,0,0,22456,72,0.43,0.7865,78750.5,False,False,False,True
7,Willowridge-Martingrove-Richview,D23,2017,8,4,22,0,1,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2017,11,2,23,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2017,11,1,18,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2018,8,5,3,0,0,22456,72,0.43,0.7865,78750.5,False,False,False,True
7,Willowridge-Martingrove-Richview,D23,2018,11,3,23,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2018,7,5,23,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2018,5,6,17,0,0,22456,72,0.43,0.7865,78750.5,True,False,False,False
7,Willowridge-Martingrove-Richview,D23,2018,2,5,5,0,0,22456,72,0.43,0.7865,78750.5,False,False,False,True
7,Willowridge-Martingrove-Richview,D23,2019,9,2,16,0,1,22456,72,0.43,0.7865,78750.5,True,False,False,False
7,Willowridge-Martingrove-Richview,D23,2019,3,6,23,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2019,7,1,1,0,0,22456,72,0.43,0.7865,78750.5,False,False,False,True
7,Willowridge-Martingrove-Richview,D23,2019,6,1,21,0,3,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2019,1,3,13,0,0,22456,72,0.43,0.7865,78750.5,True,False,False,False
7,Willowridge-Martingrove-Richview,D23,2020,4,4,23,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2020,11,2,19,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2020,9,3,21,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2020,12,5,23,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2020,5,6,17,0,0,22456,72,0.43,0.7865,78750.5,True,False,False,False
7,Willowridge-Martingrove-Richview,D23,2020,1,6,3,0,0,22456,72,0.43,0.7865,78750.5,False,False,False,True
7,Willowridge-Martingrove-Richview,D23,2020,2,3,2,0,1,22456,72,0.43,0.7865,78750.5,False,False,False,True
7,Willowridge-Martingrove-Richview,D23,2021,2,5,19,1,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2021,1,7,12,0,0,22456,72,0.43,0.7865,78750.5,True,False,False,False
7,Willowridge-Martingrove-Richview,D23,2021,5,7,14,1,3,22456,72,0.43,0.7865,78750.5,True,False,False,False
7,Willowridge-Martingrove-Richview,D23,2022,7,7,23,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
7,Willowridge-Martingrove-Richview,D23,2022,11,2,2,0,0,22456,72,0.43,0.7865,78750.5,False,False,False,True
7,Willowridge-Martingrove-Richview,D23,2022,9,7,7,0,1,22456,72,0.43,0.7865,78750.5,False,False,True,False
7,Willowridge-Martingrove-Richview,D23,2022,11,6,18,0,0,22456,72,0.43,0.7865,78750.5,False,True,False,False
38,Lansing-Westgate,D32,2005,5,1,16,0,1,15980,315,0.43,0.7865,102500.5,True,False,False,False
38,Lansing-Westgate,D32,2008,3,1,2,0,1,15980,315,0.43,0.7865,102500.5,False,False,False,True
38,Lansing-Westgate,D32,2012,2,1,15,2,0,15980,315,0.43,0.7865,102500.5,True,False,False,False
38,Lansing-Westgate,D31,2013,8,3,11,0,1,15980,315,0.43,0.7865,102500.5,False,False,True,False
38,Lansing-Westgate,D32,2015,9,4,12,0,0,15980,315,0.43,0.7865,102500.5,True,False,False,False
38,Lansing-Westgate,D32,2016,9,3,21,0,1,15980,315,0.43,0.7865,102500.5,False,True,False,False
38,Lansing-Westgate,D32,2018,1,1,23,0,0,15980,315,0.43,0.7865,102500.5,False,True,False,False
38,Lansing-Westgate,D32,2019,5,7,0,0,0,15980,315,0.43,0.7865,102500.5,False,False,False,True
38,Lansing-Westgate,D32,2019,8,7,14,0,1,15980,315,0.43,0.7865,102500.5,True,False,False,False
38,Lansing-Westgate,D32,2020,10,6,17,0,1,15980,315,0.43,0.7865,102500.5,True,False,False,False
38,Lansing-Westgate,D32,2021,11,2,22,0,0,15980,315,0.43,0.7865,102500.5,False,True,False,False
38,Lansing-Westgate,D32,2021,1,3,23,0,0,15980,315,0.43,0.7865,102500.5,False,True,False,False
38,Lansing-Westgate,D32,2021,1,6,22,0,0,15980,315,0.43,0.7865,102500.5,False,True,False,False
38,Lansing-Westgate,D32,2022,6,3,22,1,0,15980,315,0.43,0.7865,102500.5,False,True,False,False
38,Lansing-Westgate,D32,2022,8,6,1,0,0,15980,315,0.43,0.7865,102500.5,False,False,False,True
66,Danforth,D54,2005,6,3,14,0,1,9364,315,0.479,0.7865,102500.5,True,False,False,False
66,Danforth,D54,2005,5,7,0,1,0,9364,315,0.479,0.7865,102500.5,False,False,False,True
66,Danforth,D54,2007,8,1,1,0,1,9364,315,0.479,0.7865,102500.5,False,False,False,True
66,Danforth,D54,2009,7,6,14,0,0,9364,315,0.479,0.7865,102500.5,True,False,False,False
66,Danforth,D54,2009,1,4,3,0,2,9364,315,0.479,0.7865,102500.5,False,False,False,True
66,Danforth,D54,2009,8,2,17,0,0,9364,315,0.479,0.7865,102500.5,True,False,False,False
66,Danforth,D55,2011,6,5,1,0,0,9364,315,0.479,0.7865,102500.5,False,False,False,True
66,Danforth,D54,2011,6,6,8,0,0,9364,315,0.479,0.7865,102500.5,False,False,True,False
66,Danforth,D54,2013,4,7,19,0,1,9364,315,0.479,0.7865,102500.5,False,True,False,False
66,Danforth,D54,2013,6,5,14,0,1,9364,315,0.479,0.7865,102500.5,True,False,False,False
66,Danforth,D54,2015,5,2,3,1,0,9364,315,0.479,0.7865,102500.5,False,False,False,True
66,Danforth,D54,2016,4,7,1,1,0,9364,315,0.479,0.7865,102500.5,False,False,False,True
66,Danforth,D54,2017,2,7,0,1,0,9364,315,0.479,0.7865,102500.5,False,False,False,True
66,Danforth,D54,2018,8,3,2,1,0,9364,315,0.479,0.7865,102500.5,False,False,False,True
66,Danforth,D54,2019,8,7,0,0,1,9364,315,0.479,0.7865,102500.5,False,False,False,True
66,Danforth,D54,2020,2,3,3,1,0,9364,315,0.479,0.7865,102500.5,False,False,False,True
66,Danforth,D54,2022,3,4,23,0,0,9364,315,0.479,0.7865,102500.5,False,True,False,False
66,Danforth,D55,2022,4,1,6,0,1,9364,315,0.479,0.7865,102500.5,False,False,True,False
6,Kingsview Village-The Westway,D23,2005,6,7,23,0,3,22026,200,0.5285,0.6955,78750.5,False,True,False,False
6,Kingsview Village-The Westway,D23,2006,5,1,5,0,0,22026,200,0.5285,0.6955,78750.5,False,False,False,True
6,Kingsview Village-The Westway,D23,2006,5,5,21,0,0,22026,200,0.5285,0.6955,78750.5,False,True,False,False
6,Kingsview Village-The Westway,D23,2007,9,7,0,0,0,22026,200,0.5285,0.6955,78750.5,False,False,False,True
6,Kingsview Village-The Westway,D23,2008,3,5,1,0,4,22026,200,0.5285,0.6955,78750.5,False,False,False,True
6,Kingsview Village-The Westway,D23,2008,12,7,17,0,0,22026,200,0.5285,0.6955,78750.5,True,False,False,False
6,Kingsview Village-The Westway,D23,2009,9,3,1,0,1,22026,200,0.5285,0.6955,78750.5,False,False,False,True
6,Kingsview Village-The Westway,D23,2009,11,2,19,1,0,22026,200,0.5285,0.6955,78750.5,False,True,False,False
6,Kingsview Village-The Westway,D23,2009,6,5,19,0,0,22026,200,0.5285,0.6955,78750.5,False,True,False,False
6,Kingsview Village-The Westway,D23,2009,9,3,1,0,1,22026,200,0.5285,0.6955,78750.5,False,False,False,True
6,Kingsview Village-The Westway,D23,2009,7,3,4,0,2,22026,200,0.5285,0.6955,78750.5,False,False,False,True
6,Kingsview Village-The Westway,D23,2009,6,1,22,0,0,22026,200,0.5285,0.6955,78750.5,False,True,False,False
6,Kingsview Village-The Westway,D23,2009,8,4,21,0,0,22026,200,0.5285,0.6955,78750.5,False,True,False,False
6,Kingsview Village-The Westway,D23,2009,6,4,2,0,0,22026,200,0.5285,0.6955,78750.5,False,False,False,True
6,Kingsview Village-The Westway,D23,2010,12,5,2,0,0,22026,200,0.5285,0.6955,78750.5,False,False,False,True
6,Kingsview Village-The Westway,D23,2010,9,7,21,0,0,22026,200,0.5285,0.6955,78750.5,False,True,False,False
6,Kingsview Village-The Westway,D23,2010,10,7,0,0,1,22026,200,0.5285,0.6955,78750.5,False,False,False,True
