"REF_DATE","GEO","DGUID","Sector","Seasonal adjustment","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-03","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1640112","","","","0"
"2022-04","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1569222","","","","0"
"2022-05","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1583016","","","","0"
"2022-06","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1615836","","","","0"
"2022-07","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1594873","","","","0"
"2022-08","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1602693","","","","0"
"2022-09","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1623330","","","","0"
"2022-10","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1644143","","","","0"
"2022-11","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1642835","","","","0"
"2022-12","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1632853","","","","0"
"2023-01","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1636970","","","","0"
"2023-02","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1657281","","","","0"
"2023-03","Ontario","2016A000235","Federal government public administration","Unadjusted","Dollars","81","thousands","3","v1996650","7.17.1","1698412","","","","0"
"2018-01","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","180233","","","","0"
"2018-02","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","182737","","","","0"
"2018-03","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","184575","","","","0"
"2018-04","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","182430","","","","0"
"2018-05","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","184611","","","","0"
"2018-06","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","187128","","","","0"
"2018-07","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","194668","","","","0"
"2018-08","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","190986","","","","0"
"2018-09","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","189539","","","","0"
"2018-10","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","193420","","","","0"
"2018-11","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","194618","","","","0"
"2018-12","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","193642","","","","0"
"2019-01","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","190109","","","","0"
"2019-02","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","190685","","","","0"
"2019-03","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","191134","","","","0"
"2019-04","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","190088","","","","0"
"2019-05","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","193133","","","","0"
"2019-06","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","196287","","","","0"
"2019-07","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","203868","","","","0"
"2019-08","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","198351","","","","0"
"2019-09","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","195223","","","","0"
"2019-10","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","197880","","","","0"
"2019-11","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","196872","","","","0"
"2019-12","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","195999","","","","0"
"2020-01","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","191909","","","","0"
"2020-02","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","192337","","","","0"
"2020-03","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","191603","","","","0"
"2020-04","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","197074","","","","0"
"2020-05","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","202080","","","","0"
"2020-06","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","201776","","","","0"
"2020-07","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","201364","","","","0"
"2020-08","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","201047","","","","0"
"2020-09","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","193773","","","","0"
"2020-10","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","196488","","","","0"
"2020-11","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","196841","","","","0"
"2020-12","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","197678","","","","0"
"2021-01","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","191795","","","","0"
"2021-02","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","193724","","","","0"
"2021-03","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","431538","","","","0"
"2021-04","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","206955","","","","0"
"2021-05","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","206860","","","","0"
"2021-06","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","211225","","","","0"
"2021-07","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","213147","","","","0"
"2021-08","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","211374","","","","0"
"2021-09","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","217768","","","","0"
"2021-10","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","216283","","","","0"
"2021-11","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","215197","","","","0"
"2021-12","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","215164","","","","0"
"2022-01","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","215164","","","","0"
"2022-02","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","212045","","","","0"
"2022-03","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","213792","","","","0"
"2022-04","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","213709","","","","0"
"2022-05","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","217670","","","","0"
"2022-06","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","227369","","","","0"
"2022-07","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","218820","","","","0"
"2022-08","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","219395","","","","0"
"2022-09","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","220065","","","","0"
"2022-10","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","216577","","","","0"
"2022-11","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","217258","","","","0"
"2022-12","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","217306","","","","0"
"2023-01","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","212187","","","","0"
"2023-02","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","216325","","","","0"
"2023-03","Ontario","2016A000235","Military","Unadjusted","Dollars","81","thousands","3","v1996651","7.18.1","217863","","","","0"
"2018-01","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1024960","","","","0"
"2018-02","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1041201","","","","0"
"2018-03","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1039769","","","","0"
"2018-04","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1079223","","","","0"
"2018-05","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1074410","","","","0"
"2018-06","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1062141","","","","0"
"2018-07","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1051482","","","","0"
"2018-08","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1095518","","","","0"
"2018-09","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1073568","","","","0"
"2018-10","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1128971","","","","0"
"2018-11","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1068893","","","","0"
"2018-12","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1082001","","","","0"
"2019-01","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1090501","","","","0"
"2019-02","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1103097","","","","0"
"2019-03","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1102511","","","","0"
"2019-04","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1112827","","","","0"
"2019-05","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1116917","","","","0"
"2019-06","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1127056","","","","0"
"2019-07","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1120216","","","","0"
"2019-08","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1104993","","","","0"
"2019-09","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1111563","","","","0"
"2019-10","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1140979","","","","0"
"2019-11","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1152779","","","","0"
"2019-12","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1222447","","","","0"
"2020-01","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1172854","","","","0"
"2020-02","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1181228","","","","0"
"2020-03","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1183560","","","","0"
"2020-04","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1183960","","","","0"
"2020-05","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1173778","","","","0"
"2020-06","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1175744","","","","0"
"2020-07","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1181256","","","","0"
"2020-08","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1177535","","","","0"
"2020-09","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1202290","","","","0"
"2020-10","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1209468","","","","0"
"2020-11","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1235006","","","","0"
"2020-12","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1252290","","","","0"
"2021-01","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1251358","","","","0"
"2021-02","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1475373","","","","0"
"2021-03","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1551723","","","","0"
"2021-04","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1359086","","","","0"
"2021-05","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1357938","","","","0"
"2021-06","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1316741","","","","0"
"2021-07","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1300313","","","","0"
"2021-08","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1285593","","","","0"
"2021-09","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1371940","","","","0"
"2021-10","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1329897","","","","0"
"2021-11","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1324646","","","","0"
"2021-12","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1321738","","","","0"
"2022-01","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1339259","","","","0"
"2022-02","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1430193","","","","0"
"2022-03","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1426320","","","","0"
"2022-04","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1355513","","","","0"
"2022-05","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1365346","","","","0"
"2022-06","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1388467","","","","0"
"2022-07","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1376053","","","","0"
"2022-08","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1383298","","","","0"
"2022-09","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1403265","","","","0"
"2022-10","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1427566","","","","0"
"2022-11","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1425577","","","","0"
"2022-12","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1415547","","","","0"
"2023-01","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1424783","","","","0"
"2023-02","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1440956","","","","0"
"2023-03","Ontario","2016A000235","Federal government public administration excluding military","Unadjusted","Dollars","81","thousands","3","v1996652","7.19.1","1480549","","","","0"
"2018-01","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","501630","","","","0"
"2018-02","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","515609","","","","0"
"2018-03","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","517687","","","","0"
"2018-04","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","523848","","","","0"
"2018-05","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","534373","","","","0"
"2018-06","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","540690","","","","0"
"2018-07","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","543867","","","","0"
"2018-08","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","553985","","","","0"
"2018-09","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","544906","","","","0"
"2018-10","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","536073","","","","0"
"2018-11","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","542128","","","","0"
"2018-12","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","536695","","","","0"
"2019-01","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","516206","","","","0"
"2019-02","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","525580","","","","0"
"2019-03","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","522870","","","","0"
"2019-04","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","530572","","","","0"
"2019-05","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","534983","","","","0"
"2019-06","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","542700","","","","0"
"2019-07","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","548774","","","","0"
"2019-08","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","557990","","","","0"
"2019-09","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","547599","","","","0"
"2019-10","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","538551","","","","0"
"2019-11","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","536908","","","","0"
"2019-12","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","540397","","","","0"
"2020-01","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","533550","","","","0"
"2020-02","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","536471","","","","0"
"2020-03","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","543429","","","","0"
"2020-04","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","529140","","","","0"
"2020-05","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","535269","","","","0"
"2020-06","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","549222","","","","0"
"2020-07","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","559474","","","","0"
"2020-08","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","573095","","","","0"
"2020-09","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","549455","","","","0"
"2020-10","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","564140","","","","0"
"2020-11","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","575228","","","","0"
"2020-12","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","584177","","","","0"
"2021-01","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","566453","","","","0"
"2021-02","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","579995","","","","0"
"2021-03","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","569272","","","","0"
"2021-04","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","572994","","","","0"
"2021-05","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","572753","","","","0"
"2021-06","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","580307","","","","0"
"2021-07","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","587037","","","","0"
"2021-08","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","595217","","","","0"
"2021-09","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","584578","","","","0"
"2021-10","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","579334","","","","0"
"2021-11","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","591467","","","","0"
"2021-12","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","594764","","","","0"
"2022-01","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","573190","","","","0"
"2022-02","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","596007","","","","0"
"2022-03","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","619887","","","","0"
"2022-04","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","590973","","","","0"
"2022-05","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","590950","","","","0"
"2022-06","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","586086","","","","0"
"2022-07","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","590368","","","","0"
"2022-08","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","587646","","","","0"
"2022-09","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","588103","","","","0"
"2022-10","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","588451","","","","0"
"2022-11","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","610728","","","","0"
"2022-12","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","616478","","","","0"
"2023-01","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","603676","","","","0"
"2023-02","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","618465","","","","0"
"2023-03","Ontario","2016A000235","Provincial and territorial government public administration","Unadjusted","Dollars","81","thousands","3","v1996653","7.20.1","630202","","","","0"
"2018-01","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","992480","","","","0"
"2018-02","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","981564","","","","0"
"2018-03","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","980665","","","","0"
"2018-04","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","969654","","","","0"
"2018-05","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1002097","","","","0"
"2018-06","Ontario","2016A000235","Local government public administration","Unadjusted","Dollars","81","thousands","3","v1996654","7.21.1","1026300","","","","0"
